,code,employee,homepage,hq_address,ics,market,name
2355,087730,91 (2017/12),http://www.nepesamc.co.kr,전라북도 익산시 석암로 99 (팔봉동),반도체,KOSDAQ,네패스신소재
2356,056700,378 (2017/12),http://www.shinwha.com,충남 천안시 동남구 병천면 매봉로 308,IT부품,KOSDAQ,신화인터텍
2357,215100,41 (2017/12),http://www.roborobo.co.kr,서울특별시 강북구 도봉로54길 6 로보로보빌딩(미아동),디지털컨텐츠,KOSDAQ,로보로보
2358,094840,53 (2017/12),http://www.suprema.co.kr,경기도 성남시 분당구 정자일로 248 (정자동 6 파크뷰타워 16층),금융,KOSDAQ,슈프리마에이치큐
2359,063440,65 (2017/12),http://www.fncadc.com,경기도 파주시 직지길 376 (문발동),"출판,매체복제",KOSDAQ,에프엔씨애드컬쳐
2360,071850,361 (2017/12),http://www.castec.co.kr,부산광역시 사상구 학장로63번길 24,"운송장비,부품",KOSDAQ,캐스텍코리아
2361,214870,139 (2017/12),http://www.hdprocctv.com,경기도 부천시 오정구 신흥로362번길 23 (내동),통신장비,KOSDAQ,에치디프로
2362,052670,64 (2017/12),http://www.cheilbio.com,경기도 안산시 단원구 산단로83번길 131 (목내동),제약,KOSDAQ,제일바이오
2363,045060,135 (2017/12),http://www.okong.com,인천시 남동구 함박뫼로 341,화학,KOSDAQ,오공
2364,148250,116 (2017/12),http://www.RN2.co.kr,경기도 화성시 동탄면 동탄산단9길 12 동탄산단9길 11,정보기기,KOSDAQ,알엔투테크놀로지
2365,119500,126 (2017/12),http://www.formetal.co.kr,충남 서산시 지곡면 무장산업로 229-7,금속,KOSDAQ,포메탈
2366,024910,"1,223 (2017/12)",http://www.kc.co.kr,대구광역시 달서구 성서로35길 6 월암동,"운송장비,부품",KOSDAQ,경창산업
2367,041020,195 (2017/12),http://www.infraware.co.kr,서울특별시 금천구 가산디지털1로 19 대륭테크노타운18차 20층,소프트웨어,KOSDAQ,인프라웨어
2368,106520,199 (2017/12),http://www.digitaloptics.co.kr,경기도 화성시 동탄면 동탄산단2길 47 4층,"의료,정밀기기",KOSDAQ,디지탈옵틱
2369,109860,62 (2017/12),http://www.dongilmetal.co.kr,경북 영천시 금호읍 금호로 6,금속,KOSDAQ,동일금속
2370,024830,436 (2017/12),http://www.se-won.co.kr,경상북도 영천시 도남공단길 53 (도남동),"운송장비,부품",KOSDAQ,세원물산
2371,049830,354 (2017/12),http://www.seungilcan.co.kr,충청남도 천안시 서북구 직산읍 4산단1길 10,금속,KOSDAQ,승일
2372,081580,159 (2017/12),http://www.swei.co.kr,경기도 안산시 단원구 번영로 68 (성곡동 715-8 시화공단 4마 606),IT부품,KOSDAQ,성우전자
2373,054540,124 (2017/12),http://www.symtek.co.kr,경남 함안군 칠서면 삼칠로 631-35 (태곡리 140-6),금속,KOSDAQ,삼영엠텍
2374,009730,77 (2017/12),http://www.kossen.co.kr,전북 부안군 행안면 부안농공단지길 29,금속,KOSDAQ,코센
2375,012860,"1,310 (2017/12)",http://www.seoyonelec.com,경기도 수원시 권선구 산업로156번길 100 (고색동),"운송장비,부품",KOSDAQ,서연전자
2376,042500,286 (2017/12),http://www.ringnet.co.kr,"서울특별시 구로구 디지털로33길 27 409호 (구로동, 삼성IT밸리 4층)",컴퓨터서비스,KOSDAQ,링네트
2377,076080,170 (2017/12),http://www.hantec.co.kr,경기도 화성시 향남읍 발안공단로 92-36,"기계,장비",KOSDAQ,웰크론한텍
2378,019010,297 (2017/12),http://www.granddept.co.kr,서울특별시 강남구 선릉로62길 15 (대치동),소매,KOSDAQ,그랜드백화점
2379,054630,100 (2017/12),http://www.adc.co.kr,"경기도 안양시 동안구 학의로 282, A동 22층(관양동,금강펜테리움 IT타워)",도매,KOSDAQ,에이디칩스
2380,224110,84 (2017/12),http://www.atectn.co.kr,"경기도 성남시 분당구 판교로 289 (삼평동, 에이텍빌딩)",정보기기,KOSDAQ,에이텍티앤
2381,037330,164 (2017/12),http://www.inzidisplay.co.kr,경기도 안산시 단원구 동산로 88 (원시동),IT부품,KOSDAQ,인지디스플레
2382,037760,274 (2017/12),http://www.cenit.kr,경남 의령군 의령읍 구룡로4남길 53,금속,KOSDAQ,쎄니트
2383,263920,85 (2017/12),http://www.snpworld.com,인천광역시 서구 신진말로 22,기타제조,KOSDAQ,에스엔피월드
2384,051780,78 (2017/12),http://www.curoholdings.com,"서울특별시 강남구 테헤란로77길 7, 동원빌딩 4층 (삼성동)",도매,KOSDAQ,큐로홀딩스
2385,191410,104 (2017/12),http://www.61cns.co.kr,서울특별시 영등포구 국회대로70길 15-1 극동VIP빌딩 7층,IT부품,KOSDAQ,육일씨엔에쓰
2386,195440,120 (2017/12),http://www.fusiondata.co.kr,서울특별시 강남구 논현로 515 아승빌딩 6층,소프트웨어,KOSDAQ,퓨전데이타
2387,010470,313 (2017/12),http://www.oricom.com,서울시 강남구 언주로 726,전문기술,KOSDAQ,오리콤
2388,205470,81 (2017/12),http://www.humasis.com,경기도 안양시 동안구 전파로 88 신원비젼타워 114호.502호.504호.604호.6041호.비031호.비032호,금융서비스,KOSDAQ,휴마시스
2389,136510,83 (2017/12),http://www.semisysco.com,경기도 수원시 권선구 산업로 94,"기계,장비",KOSDAQ,쎄미시스코
2390,054040,207 (2017/12),http://www.kci.co.kr,경북 구미시 임수로 24,IT부품,KOSDAQ,한국컴퓨터
2391,099220,89 (2017/12),http://www.sdn-i.com,경기도 성남시 분당구 대왕판교로644번길 21 메디포스트 3층,도매,KOSDAQ,SDN
2392,221980,42 (2017/12),http://www.kdchem.co.kr,충청북도 보은군 보은읍 매화구인로 345 (길상리),화학,KOSDAQ,케이디켐
2393,092300,416 (2017/12),http://www.hyunwoopcb.com,인천시 남구 염전로 181,IT부품,KOSDAQ,현우산업
2394,017250,324 (2017/12),http://www.inter-m.com,경기도 양주시 화합로 1402번길 73,일반전기전자,KOSDAQ,인터엠
2395,133750,339 (2017/12),http://www.megamd.co.kr,"서울특별시 서초구 효령로 321 (서초동, 덕원빌딩)",교육,KOSDAQ,메가엠디
2396,032750,81 (2017/12),http://www.samjin.com,경기도 안양시 만안구 안양천서로 81 (안양동),일반전기전자,KOSDAQ,삼진
2397,170030,157 (2017/12),http://www.hdi21.co.kr,울산광역시 북구 매곡산업로 5 28(매곡동),"운송장비,부품",KOSDAQ,현대공업
2398,076610,213 (2017/12),http://www.hso.co.kr,경기도 화성시 봉담읍 효행로184번길 66,IT부품,KOSDAQ,해성옵틱스
2399,023460,8 (2017/12),http://www.cnhholdings.com,"경기도 부천시 원미구 상일로 120, 송내리더스텔 411호 (상동)",금융,KOSDAQ,CNH
2400,032940,51 (2017/12),http://www.wonik.co.kr,"경기도 성남시 분당구 판교로255번길 20 (삼평동,원익빌딩)",도매,KOSDAQ,원익
2401,078860,63 (2017/12),http://www.iok.co.kr,서울특별시 강남구 언주로148길 19 청호빌딩 5층,소프트웨어,KOSDAQ,아이오케이
2402,016670,98 (2017/12),http://www.pobis.co.kr,서울특별시 강남구 언주로 726 두산빌딩 11층,도매,KOSDAQ,포비스티앤씨
2403,094360,70 (2017/12),http://www.chipsnmedia.com,서울시 강남구 삼성로 85길 26 브이앤에스 11~13층,소프트웨어,KOSDAQ,칩스앤미디어
2404,143540,333 (2017/12),http://www.ywdsp.com,충청남도 천안시 서북구 성거읍 새터길 164,반도체,KOSDAQ,영우디에스피
2405,028080,4 (2017/12),http://www.humaxdigital.com/hd,경기도 용인시 처인구 영문로 2,금융,KOSDAQ,휴맥스홀딩스
2406,066410,38 (2017/12),http://www.candlemedia.co.kr,서울시 강남구 논현로75길 10 영창빌딩 5층,디지털컨텐츠,KOSDAQ,투윈글로벌
2407,171010,50 (2017/12),http://www.ramtech.co.kr,경기도 용인시 처인구 양지면 주북로 285,반도체,KOSDAQ,램테크놀러지
2408,091340,82 (2017/12),http://www.snkpolytec.com,경기도 안산시 단원구 시화벤처로 515 성곡동 8086번지,IT부품,KOSDAQ,S&K폴리텍
2409,256940,62 (2017/12),http://www.kpscorp.co.kr,경기도 화성시 동탄면 동탄산단10길 52,반도체,KOSDAQ,케이피에스
2410,105740,251 (2017/12),http://www.dklok.com,경남 김해시 주촌면 골든루트로 129번길 7,"기계,장비",KOSDAQ,디케이락
2411,215480,40 (2017/12),http://www.toebox.co.kr,서울특별시 구로구 디지털로26길 111 7층 702호,소매,KOSDAQ,토박스코리아
2412,263540,194 (2017/12),http://www.samcokorea.com,경상남도 사천시 사남면 해안산업로 381,"운송장비,부품",KOSDAQ,샘코
2413,053290,288 (2017/12),http://www.neungyule.com,서울특별시 마포구 월드컵북로 396 누리꿈스퀘어 비즈니스타워 10층,"출판,매체복제",KOSDAQ,NE능률
2414,189690,127 (2017/12),http://www.forcs.com,서울특별시 강남구 논현로 646,소프트웨어,KOSDAQ,포시에스
2415,050860,258 (2017/12),http://www.asiakor.com,대구광역시 달성군 유가면 비슬로96길 11,"기계,장비",KOSDAQ,아세아텍
2416,084180,70 (2017/12),http://www.soosung.com,인천광역시 서구 로봇랜드로249번길 46-39 (경서동),"기계,장비",KOSDAQ,수성
2417,046970,129 (2017/12),http://www.wooriro.com,광주시 광산구 평동산단6번로 102-22(월전동),통신장비,KOSDAQ,우리로
2418,086060,38 (2017/12),http://www.genebiotech.co.kr,충남 공주시 계룡면 신원사로 166,"음식료,담배",KOSDAQ,진바이오텍
2419,250060,24 (2017/12),http://www.mobiis.com,경기도 성남시 분당구 판교로 253 이노밸리C동 2층 203호,소프트웨어,KOSDAQ,모비스
2420,226360,41 (2017/12),http://www.se-all.com,"서울특별시 금천구 가산디지털1로 165 1401호, 1402호 (가산동)",전문기술,KOSDAQ,이엑스티
2421,031310,55 (2017/12),http://www.eyesvision.com,"서울특별시 영등포구 여의공원로 101, 701동 702호(여의도동, CCMM빌딩)",소매,KOSDAQ,아이즈비전
2422,039240,75 (2017/12),http://www.ksteel.co.kr,경상남도 창원시 성산구 연덕로15번길 10 (웅남동),금속,KOSDAQ,경남스틸
2423,082850,218 (2017/12),http://www.wooreeeti.co.kr,경기도 안산시 단원구 성곡로 79,일반전기전자,KOSDAQ,우리이티아이
2424,033790,35 (2017/12),http://www.seohwa.co.kr,경기도 안양시 동안구 부림로 170 4113,통신장비,KOSDAQ,스카이문스테크놀로지
2425,039610,235 (2017/12),http://www.hsvalve.com,대구시 서구 팔달로2길 29 (비산동),"기계,장비",KOSDAQ,화성밸브
2426,101170,143 (2017/12),http://www.woorimgear.co.kr,경남 창원시 성산구 남면로 613,"기계,장비",KOSDAQ,우림기계
2427,060540,94 (2017/12),http://www.satech.co.kr,"경기도 군포시 엘에스로 175 (산본동, 에스에이타워7층)",통신장비,KOSDAQ,에스에이티
2428,064480,167 (2017/12),http://www.bridgetec.co.kr,"서울시 영등포구 여의나루로 27 사학연금회관 14,15층",컴퓨터서비스,KOSDAQ,브리지텍
2429,068940,96 (2017/12),http://www.cardnsoft.com,대구시 달서구 호산동로7길 17(호림동),정보기기,KOSDAQ,아이씨케이
2430,094940,115 (2017/12),http://www.puloon.co.kr,서울시 서초구 효령로 60길 23-10,정보기기,KOSDAQ,푸른기술
2431,082800,93 (2017/12),http://www.lumimicro.com,경기도 용인시 처인구 남사면 봉무로 309,반도체,KOSDAQ,루미마이크로
2432,044060,106 (2017/12),http://www.jokwang.co.kr,경상남도 양산시 산막공단북10길 37 (산막동),"기계,장비",KOSDAQ,조광ILI
2433,049720,409 (2017/12),http://www.koryoinfo.co.kr,"서울특별시 서초구 서초대로 353, 유니온타워 (서초동)",사업지원,KOSDAQ,고려신용정보
2434,182360,73 (2017/12),http://www.cubeent.co.kr,서울특별시 성동구 아차산로 83,"오락,문화",KOSDAQ,큐브엔터
2435,105550,142 (2017/12),http://www.truwin.co.kr,대전광역시 유성구 엑스포로 385 (주)트루윈,일반전기전자,KOSDAQ,트루윈
2436,073640,24 (2017/12),http://www.samwon-tech.com,경남 창원시 성산구 창원대로 1144번길 78,금속,KOSDAQ,삼원테크
2437,024740,218 (2017/12),http://www.hifg.co.kr,경남 창원시 성산구 성주로 97번길 42,"운송장비,부품",KOSDAQ,한일단조
2438,011080,113 (2017/12),http://www.hyungjinc.com,"서울특별시 강남구 도곡로 206 (도곡동, 지오빌딩)","섬유,의류",KOSDAQ,형지I&C
2439,177830,364 (2017/12),http://www.pavonine.net,인천광역시 남동구 호구포로 33 (고잔동 728-2) 남동공단 157블럭 4로트,일반전기전자,KOSDAQ,파버나인
2440,053160,85 (2017/12),http://www.freems.co.kr,경기도 부천시 오정구 삼작로178번길 14(내동),일반전기전자,KOSDAQ,프리엠스
2441,045300,254 (2017/12),http://www.swmv.co.kr,경남 창원시 성산구 창원대로 1144번길 55,반도체,KOSDAQ,성우테크론
2442,064290,143 (2017/12),http://www.intekplus.com,대전시 유성구 테크노 2로 263 (탑립동),반도체,KOSDAQ,인텍플러스
2443,148140,65 (2017/12),http://www.bdindustry.co.kr,경기도 화성시 팔탄면 서해로 1155,"기계,장비",KOSDAQ,비디아이
2444,013810,100 (2017/12),http://www.speco.co.kr,서울시 강남구 학동로 171,"기계,장비",KOSDAQ,스페코
2445,075130,85 (2017/12),http://www.plantynet.com,경기도 성남시 분당구 대왕판교로670 유스페이스2 A동 6층,컴퓨터서비스,KOSDAQ,플랜티넷
2446,010240,112 (2017/12),http://www.heungkuk.co.kr,충남 아산시 둔포면 아산밸리로 357,"기계,장비",KOSDAQ,흥국
2447,018700,91 (2017/12),http://www.barunson.co.kr,"경기도 성남시 분당구 판교로 253 201호(삼평동, 이노밸리A동)","숙박,음식",KOSDAQ,바른손
2448,066310,126 (2017/12),http://www.qsilaser.com,충청남도 천안시 서북구 성거읍 천흥8길 17,반도체,KOSDAQ,큐에스아이
2449,115500,57 (2017/12),http://www.kcins.co.kr,경북 구미시 3공단1로 284,컴퓨터서비스,KOSDAQ,케이씨에스
2450,006050,110 (2017/12),http://www.kukyounggnm.com,서울시 서초구 서초중앙로 36 준영빌딩 7층,비금속,KOSDAQ,국영지앤엠
2451,106080,41 (2017/12),http://www.hysonic.com,경기도 안산시 상록구 해안로 705  경기테크노파크 RIT센터 5층,IT부품,KOSDAQ,알비케이이엠디
2452,070300,58 (2017/12),http://www.sola-cia.com,"서울특별시 구로구 디지털로 306, 대륭포스트타워2차 508호 (구로동)",소프트웨어,KOSDAQ,한솔시큐어
2453,012340,148 (2017/12),http://www.nuin.co.kr,충남 아산시 음봉면 음봉면로 243,IT부품,KOSDAQ,뉴인텍
2454,026150,250 (2017/12),http://www.tuksu.co.kr,서울특별시 서초구 효령로 358,종합건설,KOSDAQ,특수건설
2455,150900,255 (2017/12),http://www.fasoo.com,"서울특별시 마포구 월드컵북로 396, 누리꿈스퀘어비즈니스센타 17층 (상암동)",소프트웨어,KOSDAQ,파수닷컴
2456,019540,373 (2017/12),http://www.iljitech.co.kr,경북 경산시 진량읍 공단 4로 50,"운송장비,부품",KOSDAQ,일지테크
2457,101930,77 (2017/12),http://www.ihpre.co.kr,경상남도 창원시 의창구 차룡로14번길 55 (팔용동),"운송장비,부품",KOSDAQ,인화정공
2458,044180,38 (2017/12),http://www.kdcon.co.kr,경기도 안산시 단원구 광덕서로 102 4063호,종합건설,KOSDAQ,KD건설
2459,079000,107 (2017/12),http://www.watos.com,전남 장성군 동화면 전자농공단지1길 31,화학,KOSDAQ,와토스코리아
2460,096040,23 (2017/12),http://www.e-trons.co.kr,서울특별시 금천구 범안로 1130 디지털엠파이어빌딩 1203호,정보기기,KOSDAQ,이트론
2461,039020,39 (2017/12),http://www.eagon.com,인천시 남구 염전로 91,금융,KOSDAQ,이건홀딩스
2462,017000,131 (2017/12),http://www.swc.co.kr,경기도 화성시 봉담읍 와우안길 109 103-213,종합건설,KOSDAQ,신원종합개발
2463,062860,149 (2017/12),http://www.tli.co.kr,경기도 성남시 중원구 양현로 405번길 12 티엘아이빌딩 7~10층,반도체,KOSDAQ,티엘아이
2464,033110,49 (2017/12),http://www.ed.co.kr,"경기도 성남시 중원구 사기막골로45번길 14 제19층 제에이-1902호(상대원동,성남우림라이온스밸리 2차)","의료,정밀기기",KOSDAQ,이디
2465,033310,67 (2017/12),http://www.dkdni.co.kr,"서울특별시 영등포구 여의대로 14, KT빌딩 16층 (여의도동)",금속,KOSDAQ,디케이디앤아이
2466,100660,134 (2017/12),http://www.smiltd.co.kr,광주시 광산구 하남산단 8번로 127-15,"기계,장비",KOSDAQ,서암기계공업
2467,128660,82 (2017/12),http://www.pjmetal.co.kr,서울특별시 강남구 테헤란로81길 13 삼성동 동원빌딩 11층,금속,KOSDAQ,피제이메탈
2468,123260,50 (2017/12),http://www.sapphiretek.com,경기도 화성시 향남읍 발안공단로4길 65,반도체,KOSDAQ,사파이어테크놀로지
2469,005670,174 (2017/12),http://www.foodwell.com,대구광역시 달서구 성서서로 121,"음식료,담배",KOSDAQ,푸드웰
2470,016920,323 (2017/12),http://www.cas.co.kr,경기도 양주시 광적면 그루고개로 262,도매,KOSDAQ,카스
2471,153490,147 (2017/12),http://www.wooreeenl.co.kr,경기도 안산시 단원구 성곡로 79,반도체,KOSDAQ,우리이앤엘
2472,036620,8 (2017/12),http://www.virtualtek.co.kr,서울시 마포구 마포대로 25 신한DM빌딩 12층,도매,KOSDAQ,버추얼텍
2473,115480,111 (2017/12),http://www.cu911.com,강원도 원주시 문막읍 동화공단로 130-1,"의료,정밀기기",KOSDAQ,씨유메디칼
2474,008370,196 (2017/12),http://www.wonpoong.co.kr,서울시 강서구 공항대로 343,화학,KOSDAQ,원풍
2475,019770,250 (2017/12),http://www.seoyontop.com,인천광역시 남동구 청능대로410번길 40 (고잔동),"기계,장비",KOSDAQ,서연탑메탈
2476,900180,6 (2017/09),http://www.wanli.co.kr,홍콩 센트럴 코넛플레이스 1 자덴하우스 32층 3201호,미분류,KOSDAQ,완리
2477,067920,694 (2017/12),http://www.igloosec.co.kr,서울특별시 송파구 정의로8길 7 한스빌딩,소프트웨어,KOSDAQ,이글루시큐리티
2478,053050,71 (2017/12),http://www.yesgse.com,경남 사천시 사천읍 구암두문로 412-30,"전기,가스",KOSDAQ,지에스이
2479,089890,129 (2017/12),http://www.koses.co.kr,경기도 부천시 오정구 산업로 62 (오정동),반도체,KOSDAQ,고려반도체
2480,215090, (),http://www.unimax.co.kr,경기도 안양시 동안구 학의로 268 410호 (관양동),"의료,정밀기기",KOSDAQ,유니맥스정보시스템
2481,038620,47 (2017/12),http://www.wizcorp.co.kr,"서울시 강남구 봉은사로 429, 8층",소매,KOSDAQ,위즈코프
2482,052900,146 (2017/12),http://www.kmhhitech.com,충남 아산시 음봉면 연암율금로 330,반도체,KOSDAQ,KMH하이텍
2483,021880,15 (2017/12),http://www.mason-capital.co.kr,"전라북도 전주시 완산구 기린대로 213, 전주대우빌딩 13층 (서노송동)",금융,KOSDAQ,메이슨캐피탈
2484,052460,128 (2017/12),http://www.icraft21.com,"서울특별시 강남구 언주로 726, 두산빌딩 12층 (논현동)",컴퓨터서비스,KOSDAQ,아이크래프트
2485,039310,256 (2017/12),http://www.sejoong.com,"서울특별시 강남구 강남대로 556 15층(논현동, 논현빌딩)",사업지원,KOSDAQ,세중
2486,054940,282 (2017/12),http://www.exaenc.com,"서울특별시 구로구 디지털로 288, 대륭포스트타워1차 15층 (구로동)",전문건설,KOSDAQ,엑사이엔씨
2487,109080,100 (2017/12),http://www.opticis.com,"경기도 성남시 분당구 정자일로 166 ,7층(정자동SPG Dream 빌딩)",통신장비,KOSDAQ,옵티시스
2488,066790,38 (2017/12),http://www.ccstv.co.kr,충북 충주시 예성로 114,방송서비스,KOSDAQ,씨씨에스
2489,046310,43 (2017/12),http://www.bgtna.com,"경기도 군포시 엘에스로 153-18, L&C타워 4~6층 (산본동)",통신장비,KOSDAQ,백금T&A
2490,033430,97 (2017/12),http://www.korid.co.kr,경상남도 창원시 마산회원구 봉암공단로 62 3층,도매,KOSDAQ,디에스티
2491,008470,190 (2017/12),http://www.booster.co.kr,충북 진천군 이월면 고등2길 18,금속,KOSDAQ,부스타
2492,085910,222 (2017/12),http://www.neotis.co.kr,"경기도 안성시 죽산면 용대길 38-9, 두교산업단지","운송장비,부품",KOSDAQ,네오티스
2493,189860,92 (2017/12),http://www.sjem.co.kr,경기도 이천시 대월면 대월로 667번길 38-19 (주)서전기전 (이천대월 일반산업단지 내),일반전기전자,KOSDAQ,서전기전
2494,027580,220 (2017/12),http://www.sangbogroup.com,경기도 김포시 통진읍 대서명로 50,IT부품,KOSDAQ,상보
2495,126640,178 (2017/12),http://hsp.hwashin.co.kr,경북 영천시 도남공단3길 96,"운송장비,부품",KOSDAQ,화신정공
2496,078650,306 (2017/12),http://www.kolen.com,경기도 성남시 중원구 둔촌대로 449 3층305호,"의료,정밀기기",KOSDAQ,코렌
2497,203450,117 (2017/12),http://www.unioncomm.co.kr,서울특별시 송파구 법원로 127 문정대명벨리온 12층,일반전기전자,KOSDAQ,유니온커뮤니티
2498,038950,155 (2017/12),http://www.finedigital.com,"경기도 성남시 분당구 성남대로925번길 41, 파인벤처빌딩 7층, 8층 (야탑동)",통신장비,KOSDAQ,파인디지털
2499,089530,445 (2017/12),http://www.atsemi.com,경기도 이천시 마장면 서이천로 138,반도체,KOSDAQ,에이티세미콘
2500,081150,47 (2017/12),http://www.tplex.co.kr,"경기도 안산시 단원구 엠티브이1로 75 (목내동, (주)티플랙스)",금속,KOSDAQ,티플랙스
2501,187270,63 (2017/12),http://www.sh-ct.co.kr,경기도 안양시 만안구 일직로94번길 3 (석수동),IT부품,KOSDAQ,신화콘텍
2502,130500,79 (2017/12),http://www.gumho-nt.com/,경북 구미시 1공단로4길 141-54,"섬유,의류",KOSDAQ,GH신소재
2503,059100,105 (2017/12),http://www.i-components.co.kr,경기도 평택시 팽성읍 추팔산단1길 23,IT부품,KOSDAQ,아이컴포넌트
2504,057030,437 (2017/12),http://www.ybmnet.co.kr,"경기도 성남시 분당구 대왕판교로 670 유스페이스 2A동 8,9층",교육,KOSDAQ,와이비엠넷
2505,035200,91 (2017/12),http://www.plumbfast.co.kr,대전시 중구 동서대로 1187,화학,KOSDAQ,프럼파스트
2506,093640,67 (2017/12),http://www.tamulm.com,"경기도 안양시 동안구 시민대로 161, 안양무역센터 10층 (비산동)",반도체,KOSDAQ,다믈멀티미디어
2507,060480,58 (2017/12),http://www.kukilmetal.com,경기도 안산시 단원구 번영2로 58,금속,KOSDAQ,국일신동
2508,025880,93 (2017/12),http://www.kcfeed.co.kr,경북 영천시 금호읍 금호로 320,"음식료,담배",KOSDAQ,케이씨피드
2509,012620,136 (2017/12),http://www.wonilsteel.co.kr,경기도 시흥시 공단2대로256번길 시화공단 3바 104호,금속,KOSDAQ,원일특강
2510,002680,124 (2017/12),http://www.hantop.com,부산시 남구 용소로 101 (대연3동 598-7),"음식료,담배",KOSDAQ,한탑
2511,048830,254 (2017/12),http://www.npk.co.kr,"경기도 성남시 중원구 갈마치로 215, A동 708호(상대원동, 금강펜테리움IT타워)",화학,KOSDAQ,엔피케이
2512,075970,64 (2017/12),http://www.dkrns.co.kr,경남 김해시 상동면 상동로 375번길 26-29,비금속,KOSDAQ,동국알앤에스
2513,020180,500 (2017/12),http://www.dsic.co.kr,"광주광역시 서구 상무중앙로 110 (치평동, 우체국보험광주회관)",컴퓨터서비스,KOSDAQ,대신정보통신
2514,225590,3 (2017/12),http://www.renomalady.com,서울특별시 강남구 논현로28길 9 유진빌딩 3층,금융서비스,KOSDAQ,패션플랫폼
2515,045890,205 (2017/12),http://www.dongbulightec.co.kr,경기도 부천시 오정구 산업로104번길 14(오정동),일반전기전자,KOSDAQ,DB라이텍
2516,192390,131 (2017/12),http://www.winhitech.co.kr,충청북도 음성군 삼성면 하이텍산단로 99,금속,KOSDAQ,윈하이텍
2517,024060,97 (2017/12),http://www.hunggu.kr,대구시 중구 동덕로 38길 5,도매,KOSDAQ,흥구석유
2518,007770,101 (2017/12),http://www.hanzinc.com,경기도 시흥시 공단1대로 37 (정왕동),화학,KOSDAQ,한일화학
2519,174880,146 (2017/12),http://www.jangwontech.co.kr,경상북도 구미시 1공단로7길 14-9 (공단동),통신장비,KOSDAQ,장원테크
2520,050320,59 (2017/12),http://www.sitglobal.co.kr,서울특별시 금천구 가산디지털1로 151 이노플렉스 1차 706호,컴퓨터서비스,KOSDAQ,에스아이티글로벌
2521,072950,90 (2017/12),http://www.vissem.com,경기도 용인시 기흥구 언동로53-11,반도체,KOSDAQ,빛샘전자
2522,089150,58 (2017/12),http://www.kctinc.co.kr,경기도 수원시 권선구 일월천로4번길 7-10,컴퓨터서비스,KOSDAQ,케이씨티
2523,187790,76 (2017/12),,경상북도 상주시 청리면 마공공단로 60,화학,KOSDAQ,나노
2524,131220,104 (2017/12),http://www.daihan-sci.com,강원도 원주시 지정면 신평석화로 326,도매,KOSDAQ,대한과학
2525,212560,106 (2017/12),http://www.neooto.kr,"서울특별시 종로구 새문안로5길 19 6층(당주동, 로얄빌딩)","운송장비,부품",KOSDAQ,네오오토
2526,002290,49 (2017/12),http://www.samilenter.com,서울시 강남구 언주로 329,종합건설,KOSDAQ,삼일기업공사
2527,065770,74 (2017/12),http://www.cs-holdings.co.kr,경기도 성남시 분당구 판교로228번길 15 윈스동 10층 (삼평동 판교세븐벤처밸리1),통신장비,KOSDAQ,CS
2528,060260,120 (2017/12),http://www.nuvotec.co.kr,강원도 원주시 태장공단길 42-6,화학,KOSDAQ,뉴보텍
2529,121850,85 (2017/12),http://www.koyj.co.kr,충북 충주시 대소원면 첨단산업로 146,IT부품,KOSDAQ,코이즈
2530,072990,233 (2017/12),http://www.hct.co.kr,경기도 이천시 마장면 서이천로578번길 74 (장암리),전문기술,KOSDAQ,에이치시티
2531,052190,18 (2017/12),http://www.esa.co.kr,"서울특별시 강남구 테헤란로 413 8층(삼성동, 태양빌딩)","오락,문화",KOSDAQ,이에스에이
2532,181340,119 (2017/12),http://www.ismedia.co.kr,경기도 안양시 동안구 시민대로327번길 12-18,"의료,정밀기기",KOSDAQ,이즈미디어
2533,170790,166 (2017/12),http://www.piolink.com,서울시 금천구 가산디지털2로 98 IT캐슬 1동 401호,통신장비,KOSDAQ,파이오링크
2534,038340,57 (2017/12),http://www.ucigroup.co.kr,"서울특별시 구로구 디지털로31길 38-21 605호(구로동, 이앤씨벤처드림타워3차)",일반전기전자,KOSDAQ,UCI
2535,219130,180 (2017/12),http://www.tigerelec.com,인천광역시 남구 염전로187번길 33 (도화동),반도체,KOSDAQ,타이거일렉
2536,032580,75 (2017/12),http://www.fidelix.co.kr,"경기도 성남시 분당구 백현로 93 (수내동, 후너스빌딩 6층)",반도체,KOSDAQ,피델릭스
2537,065420,5 (2017/12),http://www.siresource.co.kr,"서울특별시 영등포구 여의공원로 101, CCMM빌딩 410호 (여의도동)",연료광업,KOSDAQ,에스아이리소스
2538,032860,18 (2017/12),http://www.gmrmaterials.com,충청남도 아산시 인주면 인주산단로 65,환경,KOSDAQ,GMR 머티리얼즈
2539,014940,104 (2017/12),http://www.opco.co.kr,부산시 강서구 녹산산단 289로 6(송정동),"운송장비,부품",KOSDAQ,오리엔탈정공
2540,037400,55 (2017/12),http://www.wooreelighting.co.kr,경기도 안산시 단원구 성곡로 79,일반전기전자,KOSDAQ,우리조명
2541,051390,14 (2017/12),http://www.ywtc.com,"경기도 성남시 분당구 야탑남로 280, C동 801호(야탑동, 분당테크노파크)",도매,KOSDAQ,YW
2542,056000,15 (2017/12),http://www.cowon.com,"서울특별시 강남구 언주로 540, 코원타워 (역삼동)",디지털컨텐츠,KOSDAQ,신스타임즈
2543,044780,115 (2017/12),http://www.hk-global.com,경기도 화성시 양감면 사릅재길 117,"기계,장비",KOSDAQ,에이치케이
