,code,year,f_roa,f_cfo,f_droa,f_accrual,f_dlever,f_dliquid,f_equityoffer,f_dmargin,f_dturnover,f_total
1461,107590,2013,1,1,0,1,0,1,1,0,0,5
1462,107590,2014,1,1,0,1,0,1,0,0,0,4
1463,107590,2015,1,1,0,1,1,1,0,1,0,6
1464,107590,2016,1,1,0,1,1,1,1,1,0,7
1465,006370,2012,0,0,0,0,0,0,1,0,0,1
1466,006370,2013,1,1,0,1,0,1,1,0,0,5
1467,006370,2014,1,1,0,1,0,1,1,1,0,6
1468,006370,2015,1,1,0,1,0,1,1,1,1,7
1469,006370,2016,0,1,0,1,0,1,1,0,0,4
1470,002100,2012,0,0,0,0,0,0,1,0,0,1
1471,002100,2013,1,1,0,1,0,1,1,0,0,5
1472,002100,2014,1,1,0,1,0,1,1,1,1,7
1473,002100,2015,1,1,0,1,1,1,1,1,0,7
1474,002100,2016,1,1,0,1,1,1,1,0,0,6
1475,034300,2012,0,0,0,0,0,0,1,0,0,1
1476,034300,2013,0,1,0,1,0,1,1,0,0,4
1477,034300,2014,1,1,1,1,0,1,1,1,1,8
1478,034300,2015,1,1,1,1,1,1,1,1,1,9
1479,034300,2016,1,1,1,1,0,1,1,0,1,7
1480,023000,2012,0,0,0,0,0,0,1,0,0,1
1481,023000,2013,1,1,0,1,0,1,1,0,0,5
1482,023000,2014,1,1,0,1,0,1,1,1,0,6
1483,023000,2015,1,1,1,1,0,1,1,1,0,7
1484,023000,2016,1,1,0,1,1,1,1,0,0,6
1485,016090,2012,0,0,0,0,0,0,1,0,0,1
1486,016090,2013,1,1,0,1,0,1,1,0,0,5
1487,016090,2014,1,1,0,1,0,1,1,0,0,5
1488,016090,2015,1,1,1,1,0,1,1,0,1,7
1489,016090,2016,1,1,1,1,1,1,1,1,1,9
1490,001530,2012,0,0,0,0,0,0,1,0,0,1
1491,001530,2013,1,1,0,1,0,1,1,0,0,5
1492,001530,2014,1,1,0,1,0,1,1,0,0,5
1493,001530,2015,1,1,0,1,0,1,0,0,1,5
1494,001530,2016,1,1,1,1,1,1,0,1,1,8
1495,025750,2012,0,0,0,0,0,0,1,0,0,1
1496,025750,2013,1,1,0,1,0,1,1,0,0,5
1497,025750,2014,1,1,0,1,0,1,0,0,0,4
1498,025750,2015,1,1,1,1,1,1,0,1,0,7
1499,025750,2016,1,1,1,1,1,1,0,1,0,7
1500,003480,2012,0,0,0,0,0,0,1,0,0,1
1501,003480,2013,1,1,0,1,0,1,1,0,0,5
1502,003480,2014,1,1,0,1,0,1,1,0,1,6
1503,003480,2015,1,1,0,1,1,1,1,1,0,7
1504,003480,2016,1,1,1,1,1,1,1,0,1,8
1505,008350,2012,0,0,0,0,0,0,1,0,0,1
1506,008350,2013,1,1,0,1,0,1,1,0,0,5
1507,008350,2014,1,1,1,1,0,1,1,0,0,6
1508,008350,2015,1,1,1,1,0,1,1,1,1,8
1509,008350,2016,1,1,1,1,1,1,1,0,0,7
1510,111110,2012,0,0,0,0,0,0,1,0,0,1
1511,111110,2013,1,1,0,1,0,1,1,0,0,5
1512,111110,2014,1,1,0,1,0,1,1,1,0,6
1513,111110,2015,1,1,1,1,0,1,0,1,0,6
1514,111110,2016,1,1,0,1,1,1,0,1,0,6
1515,014530,2012,0,0,0,0,0,0,1,0,0,1
1516,014530,2013,1,1,0,1,0,1,1,0,0,5
1517,014530,2014,1,1,0,1,0,1,1,0,0,5
1518,014530,2015,1,1,1,1,0,1,1,1,0,7
1519,014530,2016,1,1,1,1,0,1,0,1,0,6
1520,003080,2012,0,0,0,0,0,0,1,0,0,1
1521,003080,2013,1,1,0,1,0,1,1,0,0,5
1522,003080,2014,1,1,1,1,0,1,1,1,1,8
1523,003080,2015,1,1,0,1,1,1,1,0,0,6
1524,003080,2016,1,1,0,1,1,1,0,0,1,6
1525,002300,2012,0,0,0,0,0,0,1,0,0,1
1526,002300,2013,1,1,0,1,0,1,1,0,0,5
1527,002300,2014,1,1,0,1,0,1,1,1,0,6
1528,002300,2015,1,1,1,1,1,1,1,1,1,9
1529,002300,2016,1,1,1,1,1,1,1,1,0,8
1530,002900,2012,0,0,0,0,0,0,1,0,0,1
1531,002900,2013,1,1,0,1,0,1,1,0,0,5
1532,002900,2014,1,1,0,1,0,1,1,0,0,5
1533,002900,2015,1,1,1,1,0,1,0,1,1,7
1534,002900,2016,1,1,0,1,0,1,1,0,1,6
1535,015230,2012,0,0,0,0,0,0,1,0,0,1
1536,015230,2013,1,1,0,1,0,1,1,0,0,5
1537,015230,2014,1,1,0,1,0,1,1,0,0,5
1538,015230,2015,1,1,0,1,0,1,1,1,0,6
1539,015230,2016,1,1,0,1,1,1,1,1,0,7
1540,100840,2012,0,0,0,0,0,0,1,0,0,1
1541,100840,2013,1,1,0,1,0,1,1,0,0,5
1542,100840,2014,1,1,0,1,0,1,1,0,1,6
1543,100840,2015,1,1,1,1,0,1,1,1,1,8
1544,100840,2016,1,1,0,1,1,1,1,0,0,6
1545,058860,2012,0,0,0,0,0,0,1,0,0,1
1546,058860,2013,1,1,0,1,0,1,1,0,0,5
1547,058860,2014,1,1,0,1,0,1,1,0,1,6
1548,058860,2015,1,1,0,1,1,1,1,0,0,6
1549,058860,2016,1,1,1,1,0,1,1,0,0,6
1550,010960,2012,0,0,0,0,0,0,1,0,0,1
1551,010960,2013,1,1,0,1,0,1,1,0,0,5
1552,010960,2014,1,1,0,1,0,1,1,1,0,6
1553,010960,2015,1,1,1,1,1,1,1,1,1,9
1554,010960,2016,1,1,1,1,1,1,1,1,0,8
1555,037270,2012,0,0,0,0,0,0,1,0,0,1
1556,037270,2013,0,1,0,1,0,1,1,0,0,4
1557,037270,2014,0,1,1,1,0,1,0,1,0,5
1558,037270,2015,0,1,0,1,0,1,0,0,1,4
1559,037270,2016,0,1,1,1,0,1,0,1,1,6
1560,085310,2012,0,0,0,0,0,0,1,0,0,1
1561,085310,2013,0,1,0,1,0,1,1,0,0,4
1562,085310,2014,1,1,1,1,0,1,0,1,1,7
1563,085310,2015,0,1,0,1,0,1,0,0,0,3
1564,085310,2016,0,1,0,1,1,1,1,0,0,5
1565,017040,2012,0,0,0,0,0,0,1,0,0,1
1566,017040,2013,1,1,0,1,0,1,1,0,0,5
1567,017040,2014,1,1,1,1,0,1,1,0,1,7
1568,017040,2015,1,1,0,1,1,1,1,0,0,6
1569,017040,2016,1,1,1,1,1,1,1,0,1,8
1570,023800,2012,0,0,0,0,0,0,1,0,0,1
1571,023800,2013,1,1,0,1,0,1,1,0,0,5
1572,023800,2014,1,1,0,1,0,1,1,1,1,7
1573,023800,2015,1,1,1,1,1,1,1,1,1,9
1574,023800,2016,1,1,0,1,0,1,1,1,0,6
1575,005750,2012,0,0,0,0,0,0,1,0,0,1
1576,005750,2013,1,1,0,1,0,1,1,0,0,5
1577,005750,2014,1,1,1,1,0,1,0,1,1,7
1578,005750,2015,1,1,1,1,1,1,0,1,1,8
1579,005750,2016,1,1,1,1,0,1,0,0,1,6
1580,009200,2012,0,0,0,0,0,0,1,0,0,1
1581,009200,2013,1,1,0,1,0,1,1,0,0,5
1582,009200,2014,1,1,0,1,0,1,1,0,1,6
1583,009200,2015,1,1,1,1,1,1,1,1,1,9
1584,009200,2016,1,1,0,1,1,1,1,0,0,6
1585,053690,2012,0,0,0,0,0,0,1,0,0,1
1586,053690,2013,1,1,0,1,0,0,1,0,0,4
1587,053690,2014,1,1,1,1,0,0,0,1,1,6
1588,053690,2015,1,1,1,1,0,0,1,1,1,7
1589,053690,2016,1,1,0,1,0,0,0,1,1,5
1590,012800,2012,0,0,0,0,0,0,1,0,0,1
1591,012800,2013,1,1,0,1,0,1,1,0,0,5
1592,012800,2014,1,1,1,1,0,1,1,0,1,7
1593,012800,2015,0,1,0,1,0,1,1,0,0,4
1594,012800,2016,1,1,1,1,1,1,1,1,0,8
1595,004450,2012,0,0,0,0,0,0,1,0,0,1
1596,004450,2013,1,1,0,1,0,1,1,0,0,5
1597,004450,2014,1,1,0,1,0,1,1,1,0,6
1598,004450,2015,1,1,1,1,0,1,1,1,0,7
1599,004450,2016,1,1,1,1,1,1,1,1,0,8
1600,068290,2012,0,0,0,0,0,0,1,0,0,1
1601,068290,2013,1,1,0,1,0,1,1,0,0,5
1602,068290,2014,1,1,1,1,0,1,1,0,0,6
1603,068290,2015,1,1,0,1,1,1,1,1,0,7
1604,068290,2016,1,1,1,1,0,1,1,1,1,8
1605,047400,2012,0,0,0,0,0,0,1,0,0,1
1606,047400,2013,1,1,0,1,0,1,1,0,0,5
1607,047400,2014,1,1,0,1,0,1,1,0,1,6
1608,047400,2015,1,1,1,1,1,1,1,1,0,8
1609,047400,2016,1,1,1,1,1,1,1,1,1,9
1610,005010,2012,0,0,0,0,0,0,1,0,0,1
1611,005010,2013,1,1,0,1,0,1,1,0,0,5
1612,005010,2014,1,1,1,1,0,1,1,1,1,8
1613,005010,2015,1,1,0,1,1,1,1,0,0,6
1614,005010,2016,1,1,0,1,0,1,1,1,0,6
1615,014710,2012,0,0,0,0,0,0,1,0,0,1
1616,014710,2013,1,1,0,1,0,1,1,0,0,5
1617,014710,2014,1,1,1,1,0,1,1,1,1,8
1618,014710,2015,1,1,0,1,1,1,1,0,1,7
1619,014710,2016,1,1,1,1,0,1,1,1,1,8
1620,163560,2012,0,0,0,0,0,0,1,0,0,1
1621,163560,2013,1,1,0,1,0,1,1,0,0,5
1622,163560,2014,1,1,1,1,0,1,0,1,1,7
1623,163560,2015,1,1,0,1,1,1,0,0,0,5
1624,163560,2016,1,1,0,1,1,1,0,1,0,6
1625,004080,2012,0,0,0,0,0,0,1,0,0,1
1626,004080,2013,1,1,0,1,0,1,1,0,0,5
1627,004080,2014,1,1,1,1,0,1,1,1,1,8
1628,004080,2015,1,1,1,1,1,1,1,1,1,9
1629,004080,2016,1,1,0,1,0,1,1,0,0,5
1630,012160,2012,0,0,0,0,0,0,1,0,0,1
1631,012160,2013,1,1,0,1,0,1,1,0,0,5
1632,012160,2014,1,1,0,1,0,1,1,1,0,6
1633,012160,2015,1,1,0,1,1,1,1,1,0,7
1634,012160,2016,1,1,0,1,0,1,0,0,1,5
1635,009770,2012,0,0,0,0,0,0,1,0,0,1
1636,009770,2013,1,1,0,1,0,1,1,0,0,5
1637,009770,2014,1,1,0,1,0,1,1,0,0,5
1638,009770,2015,1,1,1,1,1,1,1,1,1,9
1639,009770,2016,1,1,1,1,1,1,1,1,0,8
1640,120030,2012,0,0,0,0,0,0,1,0,0,1
1641,120030,2013,1,1,0,1,0,1,1,0,0,5
1642,120030,2014,1,1,1,1,0,1,1,1,0,7
1643,120030,2015,1,1,0,1,1,1,1,1,0,7
1644,120030,2016,1,1,0,1,1,1,1,1,0,7
1645,002820,2012,0,0,0,0,0,0,1,0,0,1
1646,002820,2013,1,1,0,1,0,1,1,0,0,5
1647,002820,2014,1,1,0,1,0,1,0,0,1,5
1648,002820,2015,1,1,1,1,0,1,0,1,1,7
1649,002820,2016,1,1,1,1,1,1,0,1,0,7
1650,003280,2012,0,0,0,0,0,0,1,0,0,1
1651,003280,2013,1,1,0,1,0,1,1,0,0,5
1652,003280,2014,1,1,0,1,0,1,1,0,1,6
1653,003280,2015,1,1,1,1,0,1,1,1,0,7
1654,003280,2016,1,1,0,1,0,1,0,0,0,4
1655,058730,2012,0,0,0,0,0,0,1,0,0,1
1656,058730,2013,1,1,0,1,0,1,1,0,0,5
1657,058730,2014,1,1,0,1,0,1,0,0,0,4
1658,058730,2015,1,1,1,1,1,1,0,1,1,8
1659,058730,2016,1,1,1,1,0,1,0,1,0,6
1660,000500,2012,0,0,0,0,0,0,1,0,0,1
1661,000500,2013,1,1,0,1,0,1,1,0,0,5
1662,000500,2014,1,1,0,1,0,1,1,1,0,6
1663,000500,2015,1,1,0,1,0,1,1,1,0,6
1664,000500,2016,1,1,1,1,1,1,1,1,0,8
1665,010770,2012,0,0,0,0,0,0,1,0,0,1
1666,010770,2013,1,1,0,1,0,1,1,0,0,5
1667,010770,2014,1,1,0,1,0,1,1,0,0,5
1668,010770,2015,1,1,1,1,1,1,1,1,1,9
1669,010770,2016,1,1,1,1,1,1,1,1,1,9
1670,012320,2012,0,0,0,0,0,0,1,0,0,1
1671,012320,2013,1,1,0,1,0,1,1,0,0,5
1672,012320,2014,1,1,0,1,0,1,1,1,0,6
1673,012320,2015,1,1,0,1,0,1,1,1,0,6
1674,012320,2016,1,1,1,1,0,1,1,1,0,7
1675,008600,2012,0,0,0,0,0,0,1,0,0,1
1676,008600,2013,1,1,0,1,0,1,1,0,0,5
1677,008600,2014,1,1,0,1,0,1,1,0,0,5
1678,008600,2015,1,1,1,1,0,1,1,0,1,7
1679,008600,2016,1,1,0,1,0,1,1,1,0,6
1680,014440,2012,0,0,0,0,0,0,1,0,0,1
1681,014440,2013,1,1,0,1,0,1,1,0,0,5
1682,014440,2014,1,1,0,1,0,1,1,0,0,5
1683,014440,2015,1,1,1,1,1,1,1,1,0,8
1684,014440,2016,1,1,1,1,1,1,1,1,0,8
1685,058850,2012,0,0,0,0,0,0,1,0,0,1
1686,058850,2013,1,1,0,1,0,1,1,0,0,5
1687,058850,2014,1,1,0,1,0,1,1,0,1,6
1688,058850,2015,1,1,0,1,1,1,1,0,1,7
1689,058850,2016,1,1,0,1,1,1,1,0,0,6
1690,002880,2012,0,0,0,0,0,0,1,0,0,1
1691,002880,2013,1,1,0,1,0,1,1,0,0,5
1692,002880,2014,1,1,0,1,0,1,0,1,1,6
1693,002880,2015,1,1,1,1,1,1,0,1,0,7
1694,002880,2016,1,1,0,1,1,1,0,1,0,6
1695,007590,2012,0,0,0,0,0,0,1,0,0,1
1696,007590,2013,1,1,0,1,0,1,1,0,0,5
1697,007590,2014,1,1,1,1,0,1,1,1,1,8
1698,007590,2015,1,1,0,1,1,1,1,0,0,6
1699,007590,2016,1,1,0,1,1,1,1,0,0,6
1700,000890,2012,0,0,0,0,0,0,1,0,0,1
1701,000890,2013,1,1,0,1,0,1,1,0,0,5
1702,000890,2014,1,1,1,1,0,1,0,1,1,7
1703,000890,2015,1,1,0,1,1,1,0,1,1,7
1704,000890,2016,0,1,0,1,0,1,0,0,0,3
1705,007540,2012,0,0,0,0,0,0,1,0,0,1
1706,007540,2013,1,1,0,1,0,1,1,0,0,5
1707,007540,2014,1,1,1,1,0,1,1,0,0,6
1708,007540,2015,0,1,0,1,0,1,1,1,0,5
1709,007540,2016,1,1,1,1,1,1,1,0,1,8
1710,000590,2012,0,0,0,0,0,0,1,0,0,1
1711,000590,2013,1,1,0,1,0,1,1,0,0,5
1712,000590,2014,1,1,1,1,0,1,1,1,1,8
1713,000590,2015,1,1,1,1,0,0,1,1,0,6
1714,000590,2016,1,1,0,1,1,0,1,1,0,6
1715,129260,2012,0,0,0,0,0,0,1,0,0,1
1716,129260,2013,1,1,0,1,0,1,1,0,0,5
1717,129260,2014,1,1,1,1,0,1,1,1,1,8
1718,129260,2015,1,1,0,1,0,1,0,0,0,4
1719,129260,2016,1,1,0,1,1,1,0,0,0,5
1720,005190,2012,0,0,0,0,0,0,1,0,0,1
1721,005190,2013,1,1,0,1,0,1,1,0,0,5
1722,005190,2014,1,1,1,1,0,1,1,1,0,7
1723,005190,2015,1,1,1,1,1,1,0,1,0,7
1724,005190,2016,1,1,0,1,1,1,0,1,0,6
1725,006660,2012,0,0,0,0,0,0,1,0,0,1
1726,006660,2013,0,1,0,1,0,0,1,0,0,3
1727,006660,2014,0,1,0,1,0,1,1,0,1,5
1728,006660,2015,0,1,0,1,1,1,1,0,1,6
1729,006660,2016,0,1,0,1,1,1,1,1,1,7
1730,002920,2012,0,0,0,0,0,0,1,0,0,1
1731,002920,2013,1,1,0,1,0,1,1,0,0,5
1732,002920,2014,1,1,0,1,0,1,1,0,0,5
1733,002920,2015,1,1,0,1,1,1,1,0,0,6
1734,002920,2016,1,1,1,1,0,1,1,1,0,7
1735,006980,2012,0,0,0,0,0,0,1,0,0,1
1736,006980,2013,1,1,0,1,0,1,1,0,0,5
1737,006980,2014,1,1,1,1,0,1,1,1,1,8
1738,006980,2015,1,1,0,1,1,1,1,1,0,7
1739,006980,2016,1,1,0,1,0,1,1,1,0,6
1740,155660,2012,0,0,0,0,0,0,1,0,0,1
1741,155660,2013,1,1,0,1,0,1,1,0,0,5
1742,155660,2014,1,1,0,1,0,1,1,0,0,5
1743,155660,2015,1,1,1,1,0,1,1,1,0,7
1744,155660,2016,1,1,1,1,1,1,1,1,0,8
1745,049800,2012,0,0,0,0,0,0,1,0,0,1
1746,049800,2013,1,1,0,1,0,1,1,0,0,5
1747,049800,2014,0,1,0,1,0,1,1,0,0,4
1748,049800,2015,0,1,1,1,1,1,1,1,0,7
1749,049800,2016,1,1,1,1,0,1,1,1,1,8
1750,014160,2012,0,0,0,0,0,0,1,0,0,1
1751,014160,2013,1,1,0,1,0,1,1,0,0,5
1752,014160,2014,1,1,1,1,0,1,1,1,1,8
1753,014160,2015,1,1,0,1,1,1,1,0,1,7
1754,014160,2016,1,1,0,1,1,1,0,0,1,6
1755,105840,2012,0,0,0,0,0,0,1,0,0,1
1756,105840,2013,0,1,0,1,0,1,1,0,0,4
1757,105840,2014,1,1,1,1,0,1,1,0,1,7
1758,105840,2015,1,1,1,1,1,1,1,1,0,8
1759,105840,2016,0,1,0,1,1,1,1,1,0,6
1760,008260,2012,0,0,0,0,0,0,1,0,0,1
1761,008260,2013,1,1,0,1,0,1,1,0,0,5
1762,008260,2014,1,1,0,1,0,1,1,0,0,5
1763,008260,2015,1,1,0,1,0,1,1,1,0,6
1764,008260,2016,1,1,1,1,1,1,1,1,0,8
1765,000220,2012,0,0,0,0,0,0,1,0,0,1
1766,000220,2013,1,1,0,1,0,1,1,0,0,5
1767,000220,2014,1,1,0,1,0,1,0,0,0,4
1768,000220,2015,1,1,1,1,1,1,0,0,1,7
1769,000220,2016,1,1,1,1,0,1,1,1,0,7
1770,008250,2012,0,0,0,0,0,0,1,0,0,1
1771,008250,2013,1,1,0,1,0,1,1,0,0,5
1772,008250,2014,1,1,1,1,0,1,0,1,0,6
1773,008250,2015,1,1,0,1,0,1,0,0,0,4
1774,008250,2016,1,1,0,1,1,1,1,0,0,6
1775,004270,2012,0,0,0,0,0,0,1,0,0,1
1776,004270,2013,1,1,0,1,0,1,1,0,0,5
1777,004270,2014,1,1,0,1,0,1,1,1,1,7
1778,004270,2015,1,1,1,1,0,1,0,1,1,7
1779,004270,2016,1,1,1,1,1,1,1,1,1,9
1780,083420,2012,0,0,0,0,0,0,1,0,0,1
1781,083420,2013,1,1,0,1,0,1,1,0,0,5
1782,083420,2014,1,1,1,1,0,1,1,1,1,8
1783,083420,2015,1,1,0,1,1,1,1,0,0,6
1784,083420,2016,1,1,1,1,0,1,1,1,0,7
1785,003610,2012,0,0,0,0,0,0,1,0,0,1
1786,003610,2013,1,1,0,1,0,1,1,0,0,5
1787,003610,2014,1,1,1,1,0,1,1,1,1,8
1788,003610,2015,1,1,1,1,1,1,1,1,0,8
1789,003610,2016,1,1,0,1,0,1,1,1,1,7
1790,069730,2012,0,0,0,0,0,0,1,0,0,1
1791,069730,2013,1,1,0,1,0,1,1,0,0,5
1792,069730,2014,1,1,1,1,0,1,1,1,1,8
1793,069730,2015,1,1,1,1,0,1,1,1,0,7
1794,069730,2016,1,1,0,1,1,1,1,0,1,7
1795,018470,2012,0,0,0,0,0,0,1,0,0,1
1796,018470,2013,1,1,0,1,0,1,1,0,0,5
1797,018470,2014,0,1,0,1,0,1,1,0,0,4
1798,018470,2015,0,1,0,1,0,1,1,0,0,4
1799,018470,2016,0,1,1,1,1,1,1,1,1,8
1800,001020,2012,0,0,0,0,0,0,1,0,0,1
1801,001020,2013,1,1,0,1,0,1,1,0,0,5
1802,001020,2014,0,1,0,1,0,1,0,0,0,3
1803,001020,2015,0,1,0,1,0,1,0,0,0,3
1804,001020,2016,0,1,1,1,1,1,0,1,1,7
1805,079660,2012,0,0,0,0,0,0,1,0,0,1
1806,079660,2013,0,1,0,1,0,1,1,0,0,4
1807,079660,2014,1,1,1,1,0,1,1,1,1,8
1808,079660,2015,1,1,1,1,1,1,1,1,1,9
1809,079660,2016,1,1,0,1,1,1,1,0,0,6
1810,084670,2012,0,0,0,0,0,0,1,0,0,1
1811,084670,2013,1,1,0,1,0,1,1,0,0,5
1812,084670,2014,1,1,1,1,0,1,1,1,1,8
1813,084670,2015,1,1,0,1,1,1,1,0,0,6
1814,084670,2016,1,1,1,1,0,1,1,1,1,8
1815,008970,2012,0,0,0,0,0,0,1,0,0,1
1816,008970,2013,0,1,0,1,0,1,1,0,0,4
1817,008970,2014,0,1,0,1,0,1,1,0,0,4
1818,008970,2015,1,1,1,1,1,1,1,1,0,8
1819,008970,2016,0,1,0,1,1,1,0,0,0,4
1820,006570,2012,0,0,0,0,0,0,1,0,0,1
1821,006570,2013,1,1,0,1,0,1,1,0,0,5
1822,006570,2014,1,1,1,1,0,1,1,1,1,8
1823,006570,2015,0,1,0,1,1,1,1,0,1,6
1824,006570,2016,1,1,1,1,1,1,1,1,1,9
1825,006340,2012,0,0,0,0,0,0,1,0,0,1
1826,006340,2013,1,1,0,1,0,1,1,0,0,5
1827,006340,2014,1,1,0,1,0,1,1,0,0,5
1828,006340,2015,1,1,1,1,1,1,1,1,1,9
1829,006340,2016,1,1,0,1,1,1,1,0,0,6
1830,027740,2012,0,0,0,0,0,0,1,0,0,1
1831,027740,2013,0,1,0,1,0,1,1,0,0,4
1832,027740,2014,0,1,0,1,0,1,1,0,1,5
1833,027740,2015,0,1,0,1,1,1,0,0,1,5
1834,027740,2016,0,1,1,1,0,1,0,1,0,5
1835,017550,2012,0,0,0,0,0,0,1,0,0,1
1836,017550,2013,1,1,0,1,0,1,1,0,0,5
1837,017550,2014,1,1,1,1,0,1,1,0,0,6
1838,017550,2015,1,1,0,1,0,1,1,1,0,6
1839,017550,2016,1,1,0,1,1,1,0,1,0,6
1840,014130,2012,0,0,0,0,0,0,1,0,0,1
1841,014130,2013,1,1,0,1,0,1,1,0,0,5
1842,014130,2014,1,1,0,1,0,1,1,0,1,6
1843,014130,2015,1,1,1,1,0,1,1,1,1,8
1844,014130,2016,1,1,0,1,0,1,1,0,0,5
1845,023450,2012,0,0,0,0,0,0,1,0,0,1
1846,023450,2013,1,1,0,1,0,1,1,0,0,5
1847,023450,2014,1,1,0,1,0,1,0,0,1,5
1848,023450,2015,1,1,1,1,1,1,0,1,0,7
1849,023450,2016,1,1,1,1,1,1,0,1,1,8
1850,133820,2012,0,0,0,0,0,0,1,0,0,1
1851,133820,2013,1,1,0,1,0,1,1,0,0,5
1852,133820,2014,1,1,1,1,0,1,0,0,1,6
1853,133820,2015,1,1,0,1,1,1,1,0,0,6
1854,133820,2016,1,1,0,1,0,1,1,1,0,6
1855,123700,2012,0,0,0,0,0,0,1,0,0,1
1856,123700,2013,1,1,0,1,0,1,1,0,0,5
1857,123700,2014,1,1,0,1,0,1,1,1,0,6
1858,123700,2015,1,1,1,1,1,1,1,1,1,9
1859,123700,2016,1,1,0,1,1,1,1,0,0,6
1860,001080,2012,0,0,0,0,0,0,1,0,0,1
1861,001080,2013,1,1,0,1,0,1,1,0,0,5
1862,001080,2014,1,1,1,1,0,1,1,1,0,7
1863,001080,2015,1,1,0,1,1,1,1,0,0,6
1864,001080,2016,1,1,0,1,1,1,1,0,1,7
1865,009070,2012,0,0,0,0,0,0,1,0,0,1
1866,009070,2013,1,1,0,1,0,1,1,0,0,5
1867,009070,2014,1,1,0,1,0,1,0,0,0,4
1868,009070,2015,1,1,0,1,1,1,1,0,0,6
1869,009070,2016,1,1,0,1,1,1,1,1,0,7
1870,023350,2012,0,0,0,0,0,0,1,0,0,1
1871,023350,2013,1,1,0,1,0,1,1,0,0,5
1872,023350,2014,1,1,0,1,0,1,1,1,0,6
1873,023350,2015,1,1,0,1,1,1,1,0,1,7
1874,023350,2016,1,1,1,1,1,1,1,0,1,8
1875,008870,2012,0,0,0,0,0,0,1,0,0,1
1876,008870,2013,1,1,0,1,0,1,1,0,0,5
1877,008870,2014,1,1,1,1,0,1,1,1,1,8
1878,008870,2015,1,1,1,1,0,1,1,1,1,8
1879,008870,2016,1,1,0,1,0,1,1,0,0,5
1880,025820,2012,0,0,0,0,0,0,1,0,0,1
1881,025820,2013,0,1,0,1,0,1,1,0,0,4
1882,025820,2014,1,1,1,1,0,1,1,1,1,8
1883,025820,2015,0,1,0,1,0,1,1,0,0,4
1884,025820,2016,1,1,1,1,1,1,1,1,1,9
1885,014580,2012,0,0,0,0,0,0,1,0,0,1
1886,014580,2013,1,1,0,1,0,1,1,0,0,5
1887,014580,2014,1,1,0,1,0,1,1,1,0,6
1888,014580,2015,1,1,0,1,1,1,0,0,0,5
1889,014580,2016,1,1,1,1,0,1,1,1,1,8
1890,000040,2012,0,0,0,0,0,0,1,0,0,1
1891,000040,2013,0,1,0,1,0,1,1,0,0,4
1892,000040,2014,0,1,0,1,0,1,1,0,0,4
1893,000040,2015,0,1,0,1,1,1,0,1,0,5
1894,000040,2016,0,1,1,1,1,1,0,1,0,6
1895,010040,2012,0,0,0,0,0,0,1,0,0,1
1896,010040,2013,1,1,0,1,0,1,1,0,0,5
1897,010040,2014,1,1,0,1,0,1,1,0,0,5
1898,010040,2015,1,1,0,1,0,1,1,0,1,6
1899,010040,2016,1,1,1,1,1,1,1,1,0,8
1900,001070,2012,0,0,0,0,0,0,1,0,0,1
1901,001070,2013,1,1,0,1,0,1,1,0,0,5
1902,001070,2014,0,1,0,1,0,1,1,0,0,4
1903,001070,2015,1,1,1,1,1,1,1,1,0,8
1904,001070,2016,1,1,0,1,0,1,1,0,0,5
1905,088790,2012,0,0,0,0,0,0,1,0,0,1
1906,088790,2013,1,1,0,1,0,1,1,0,0,5
1907,088790,2014,1,1,0,1,0,1,1,1,0,6
1908,088790,2015,1,1,1,1,1,1,0,0,1,7
1909,088790,2016,1,1,1,1,0,1,1,1,1,8
1910,006880,2012,0,0,0,0,0,0,1,0,0,1
1911,006880,2013,1,1,0,1,0,1,1,0,0,5
1912,006880,2014,1,1,0,1,0,1,1,1,0,6
1913,006880,2015,1,1,0,1,0,1,1,0,0,5
1914,006880,2016,0,1,0,1,0,1,1,0,0,4
1915,002200,2012,0,0,0,0,0,0,1,0,0,1
1916,002200,2013,1,1,0,1,0,1,1,0,0,5
1917,002200,2014,1,1,0,1,0,1,1,1,0,6
1918,002200,2015,1,1,0,1,1,1,1,0,0,6
1919,002200,2016,1,1,1,1,1,1,1,1,0,8
1920,006740,2012,0,0,0,0,0,0,1,0,0,1
1921,006740,2013,1,1,0,1,0,1,1,0,0,5
1922,006740,2014,1,1,0,1,0,1,1,0,0,5
1923,006740,2015,0,1,0,1,0,1,0,0,0,3
1924,006740,2016,1,1,1,1,1,1,1,1,1,9
1925,012280,2012,0,0,0,0,0,0,1,0,0,1
1926,012280,2013,1,1,0,1,0,1,1,0,0,5
1927,012280,2014,1,1,1,1,0,1,1,1,1,8
1928,012280,2015,1,1,1,1,0,1,1,1,0,7
1929,012280,2016,1,1,0,1,0,1,1,0,0,5
1930,004100,2012,0,0,0,0,0,0,1,0,0,1
1931,004100,2013,1,1,0,1,0,1,1,0,0,5
1932,004100,2014,1,1,0,1,0,1,1,0,1,6
1933,004100,2015,1,1,1,1,0,1,0,1,1,7
1934,004100,2016,1,1,1,1,1,1,1,1,0,8
1935,002140,2012,0,0,0,0,0,0,1,0,0,1
1936,002140,2013,1,1,0,1,0,1,1,0,0,5
1937,002140,2014,1,1,1,1,0,1,1,1,0,7
1938,002140,2015,1,1,0,1,0,1,1,1,0,6
1939,002140,2016,1,1,0,1,0,1,1,1,0,6
1940,011500,2012,0,0,0,0,0,0,1,0,0,1
